predio,band,month,historical_median,historical_p25,historical_p75,value_2026
V_FERNANDEZ,CLEAR_PIXEL_COUNT,1,1.0000,1.0000,2.0000,1.0000
V_FERNANDEZ,CLEAR_PIXEL_COUNT,2,1.0000,1.0000,1.0000,2.0000
V_FERNANDEZ,CLEAR_PIXEL_COUNT,3,1.0000,1.0000,2.0000,1.5000
V_FERNANDEZ,CLEAR_PIXEL_COUNT,4,1.0000,0.7500,1.2538,1.0000
V_FERNANDEZ,CLEAR_PIXEL_COUNT,5,0.5000,0.0000,1.0000,1.1352
V_FERNANDEZ,CLEAR_PIXEL_COUNT,6,1.0000,0.0000,1.0000,
V_FERNANDEZ,CLEAR_PIXEL_COUNT,7,1.0000,1.0000,2.0000,
V_FERNANDEZ,CLEAR_PIXEL_COUNT,8,0.2789,0.0000,1.0000,
V_FERNANDEZ,CLEAR_PIXEL_COUNT,9,1.2452,1.0000,2.0000,
V_FERNANDEZ,CLEAR_PIXEL_COUNT,10,1.0000,0.2500,1.0000,
V_FERNANDEZ,CLEAR_PIXEL_COUNT,11,1.0000,1.0000,1.9987,
V_FERNANDEZ,CLEAR_PIXEL_COUNT,12,2.0000,1.0000,2.0000,
